Country,State,Year,Station Code,Station Name,"Minimum Temperature For Ground Water In Celsius (UOM:Â°C(Centigrade)), Scaling Factor:1","Maximum Temperature For Ground Water In Celsius (UOM:Â°C(Centigrade)), Scaling Factor:1","Minimum Level Of Dissolved Oxygen (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum Level Of Dissolved Oxygen (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum Potential Of Hydrogen Value In Water (UOM:pH), Scaling Factor:1","Maximum Potential Of Hydrogen Value In Water (UOM:pH), Scaling Factor:1","Minimum Conductivity Level (UOM:Ã‚Âµmhos/cm(micromhospercentimeter)), Scaling Factor:1","Maximum Conductivity Level (UOM:Ã‚Âµmhos/cm(micromhospercentimeter)), Scaling Factor:1","Minimum Biochemical Oxygen Demand (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum Biochemical Oxygen Demand (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum  Of Nitrate N  (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum  Of Nitrate N (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum  Of Nitrate N + Nitrite N Required Required For Ground Water (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum  Of Nitrate N + Nitrite N Required Required For Ground Water (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum  Of Total Coliform Required For Ground Water (UOM:MPN/100ML(MostprobableNumberper100mililiters)), Scaling Factor:1","Maximum  Of Total Coliform Required For Ground Water (UOM:MPN/100ML(MostprobableNumberper100mililiters)), Scaling Factor:1","Minimum  Of Faecal Coliforms Required For Ground Water (UOM:MPN/100ML(MostprobableNumberper100mililiters)), Scaling Factor:1","Maximum   Of Faecal Coliforms Required For Ground Water (UOM:MPN/100ML(MostprobableNumberper100mililiters)), Scaling Factor:1","Minimum Level Of Faecal Streptococci Bacteria (UOM:MPN/100ML(MostprobableNumberper100mililiters)), Scaling Factor:1","Maximum Level Of Faecal Streptococci Bacteria (UOM:MPN/100ML(MostprobableNumberper100mililiters)), Scaling Factor:1","Minimum Concentration Of Total Dissolved Solids (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum Concentration Of Total Dissolved Solids  (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum Concentration Of Fluoride Observed (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum Concentration Of Fluoride Observed (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Nimum Concentration Of Arsenic Observed (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum Concentration Of Arsenic Observed (UOM:mg/L(Milligramsperliter)), Scaling Factor:1"
India,Assam,"Calendar Year (Jan - Dec), 2022",2244,"GROUND WATER FROM NAZIRA, ASSAM",20.0000000000000000,25.0000000000000000,,,6.9000000000000000,7.1000000000000000,356.0000000000000000,362.0000000000000000,2.4000000000000000,2.6000000000000000,,,0.90000000000000000000,1.10000000000000000000,,,,,,,202.0000000000000000,226.0000000000000000,0.28000000000000000000,0.31000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",2245,"GROUND WATER FROM NUMALIGARH (NEAR NRL TE LABOR COLONY), ASSAM",25.0000000000000000,26.0000000000000000,,,6.8000000000000000,6.9000000000000000,214.0000000000000000,220.0000000000000000,2.4000000000000000,2.6000000000000000,,,0.80000000000000000000,0.90000000000000000000,,,,,,,126.0000000000000000,140.0000000000000000,0.29000000000000000000,0.31000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",2246,"GROUND WATER FROM SEMENCHAPARI, ASSAM",23.0000000000000000,23.0000000000000000,,,7.1000000000000000,7.1000000000000000,196.0000000000000000,196.0000000000000000,2.6000000000000000,2.6000000000000000,,,1.20000000000000000000,1.20000000000000000000,,,,,,,136.0000000000000000,136.0000000000000000,0.33000000000000000000,0.33000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",2247,"GROUND WATER FROM SILAPATHAR, ASSAM",23.0000000000000000,23.0000000000000000,,,7.0000000000000000,7.0000000000000000,264.0000000000000000,264.0000000000000000,2.5000000000000000,2.5000000000000000,,,1.40000000000000000000,1.40000000000000000000,,,,,,,178.0000000000000000,178.0000000000000000,0.32000000000000000000,0.32000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",2248,"GROUND WATER FROM LAKHIMPUR TOWN, ASSAM",22.0000000000000000,26.0000000000000000,,,7.6000000000000000,7.7000000000000000,258.0000000000000000,262.0000000000000000,2.4000000000000000,2.6000000000000000,,,0.70000000000000000000,0.90000000000000000000,,,,,,,146.0000000000000000,172.0000000000000000,0.28000000000000000000,0.33000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",2249,"GROUND WATER FROM TEZPUR (MISSION CHARIALI), ASSAM",26.0000000000000000,26.0000000000000000,,,6.8000000000000000,7.0000000000000000,280.0000000000000000,280.0000000000000000,2.1000000000000000,2.6000000000000000,,,0.80000000000000000000,1.40000000000000000000,,,,,,,168.0000000000000000,190.0000000000000000,0.30000000000000000000,0.33000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",2250,"GROUND WATER FROM NAGAON (PANIGAON), ASSAM",24.0000000000000000,24.0000000000000000,,,6.9000000000000000,7.1000000000000000,320.0000000000000000,324.0000000000000000,2.5000000000000000,2.6000000000000000,,,0.90000000000000000000,1.00000000000000000000,,,,,,,180.0000000000000000,206.0000000000000000,0.29000000000000000000,0.31000000000000000000,0.01000000000000000000,0.02000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",2251,"GROUND WATER FROM JAGIROAD NEAR HPC EFFLUENT DISCHARGE POINT, ASSAM",23.0000000000000000,27.0000000000000000,,,6.0000000000000000,7.0000000000000000,352.0000000000000000,358.0000000000000000,2.5000000000000000,2.7000000000000000,,,0.90000000000000000000,1.00000000000000000000,,,,,,,202.0000000000000000,220.0000000000000000,0.29000000000000000000,0.32000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",2252,"GROUND WATER NEAR MSW DUMPING SITE AT GARCHUK- GUWAHATI, ASSAM",22.0000000000000000,27.0000000000000000,,,7.1000000000000000,7.6000000000000000,392.0000000000000000,398.0000000000000000,2.7000000000000000,2.8000000000000000,,,1.00000000000000000000,1.10000000000000000000,,,,,,,222.0000000000000000,242.0000000000000000,0.28000000000000000000,0.30000000000000000000,0.01000000000000000000,0.03000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",2253,"GROUND WATER FROM NALBARI, ASSAM",19.0000000000000000,20.0000000000000000,,,7.0000000000000000,7.2000000000000000,340.0000000000000000,344.0000000000000000,2.5000000000000000,2.6000000000000000,,,0.90000000000000000000,2.5000000000000000,,,,,,,194.0000000000000000,218.0000000000000000,0.26000000000000000000,0.30000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",2254,"GROUND WATER FROM BARPETA ROAD(RLY STATION), ASSAM",32.0000000000000000,32.0000000000000000,,,7.4000000000000000,7.4000000000000000,158.0000000000000000,158.0000000000000000,2.6000000000000000,2.6000000000000000,,,0.90000000000000000000,0.90000000000000000000,,,,,,,120.0000000000000000,120.0000000000000000,0.32000000000000000000,0.32000000000000000000,0.02000000000000000000,0.02000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",2255,"GROUND WATER NEAR BPRL, DHALIGAON, ASSAM",26.0000000000000000,30.0000000000000000,,,6.8000000000000000,7.0000000000000000,310.0000000000000000,347.0000000000000000,2.5000000000000000,2.6000000000000000,,,0.80000000000000000000,0.90000000000000000000,,,,,,,196.0000000000000000,198.0000000000000000,0.28000000000000000000,0.32000000000000000000,0.01000000000000000000,0.02000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",2256,"GROUND WATER FROM KOKRAJHAR DISTRICT (HS SCHOOL ), ASSAM",25.0000000000000000,30.0000000000000000,,,6.9000000000000000,7.7000000000000000,342.0000000000000000,348.0000000000000000,2.4000000000000000,2.5000000000000000,,,0.80000000000000000000,1.00000000000000000000,,,,,,,196.0000000000000000,212.0000000000000000,0.32000000000000000000,0.33000000000000000000,0.01000000000000000000,0.02000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",2257,"GROUND WATER FROM DHUBRI DISTRICT (COLLEGE NAGAR ), ASSAM",24.0000000000000000,29.0000000000000000,,,6.8000000000000000,7.2000000000000000,316.0000000000000000,342.0000000000000000,2.4000000000000000,2.6000000000000000,,,0.80000000000000000000,0.90000000000000000000,,,,,,,180.0000000000000000,210.0000000000000000,0.30000000000000000000,0.30000000000000000000,0.01000000000000000000,0.04000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",2258,"GROUND WATER FROM GOALPARA DIST. (GOALPARA COLLEGE ), ASSAM",27.0000000000000000,31.0000000000000000,,,6.8000000000000000,6.9000000000000000,332.0000000000000000,336.0000000000000000,2.3000000000000000,2.4000000000000000,,,1.00000000000000000000,1.10000000000000000000,,,,,,,190.0000000000000000,206.0000000000000000,0.28000000000000000000,0.31000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",2259,"GROUND WATER FROM DIPHU (GOVT. COLLEGE), ASSAM",28.0000000000000000,28.0000000000000000,,,6.9000000000000000,6.9000000000000000,264.0000000000000000,264.0000000000000000,2.6000000000000000,2.6000000000000000,,,1.60000000000000000000,1.60000000000000000000,,,,,,,188.0000000000000000,188.0000000000000000,0.33000000000000000000,0.33000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",2261,"GROUND WATER FROM HAFLONG, ASSAM",14.0000000000000000,14.0000000000000000,,,7.0000000000000000,7.0000000000000000,113.0000000000000000,113.0000000000000000,2.2000000000000000,2.2000000000000000,,,1.00000000000000000000,1.00000000000000000000,,,,,,,72.0000000000000000,72.0000000000000000,0.28000000000000000000,0.28000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",2262,"GROUND WATER FROM KARIMGANJ (COLLEGE), ASSAM",22.0000000000000000,24.0000000000000000,,,6.8000000000000000,6.9000000000000000,126.0000000000000000,132.0000000000000000,2.5000000000000000,2.6000000000000000,,,1.00000000000000000000,1.10000000000000000000,,,,,,,80.0000000000000000,96.0000000000000000,0.31000000000000000000,0.32000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",2263,"GROUND WATER FROM HIALAKANDI (NEAR ASTC BUS STAND ), ASSAM",24.0000000000000000,24.0000000000000000,,,6.9000000000000000,7.0000000000000000,182.0000000000000000,186.0000000000000000,2.2000000000000000,2.3000000000000000,,,0.80000000000000000000,0.90000000000000000000,,,,,,,112.0000000000000000,126.0000000000000000,0.28000000000000000000,0.31000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",2264,"GROUND WATER IN PANCHGRAM MARKET NEAR CACHAR PAPER MILL, ASSAM",22.0000000000000000,23.0000000000000000,,,6.8000000000000000,7.2000000000000000,152.0000000000000000,156.0000000000000000,2.4000000000000000,2.7000000000000000,,,0.80000000000000000000,0.90000000000000000000,,,,,,,96.0000000000000000,106.0000000000000000,0.26000000000000000000,0.30000000000000000000,0.01000000000000000000,0.02000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",3761,GROUND WATER FROM BISWANATH CHARIALI TOWN,22.0000000000000000,25.0000000000000000,,,7.4000000000000000,7.5000000000000000,262.0000000000000000,270.0000000000000000,2.4000000000000000,2.6000000000000000,,,0.80000000000000000000,1.10000000000000000000,,,,,,,148.0000000000000000,158.0000000000000000,0.30000000000000000000,0.31000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",3762,"GROUND WATER NEAR MUNICIPAL WASTE PROCESSING FACILITY, MORABHARLI, TEZPUR",26.0000000000000000,26.0000000000000000,,,6.6000000000000000,7.1000000000000000,246.0000000000000000,278.0000000000000000,2.3000000000000000,2.4000000000000000,,,0.80000000000000000000,1.60000000000000000000,,,,,,,166.0000000000000000,166.0000000000000000,0.27000000000000000000,0.33000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",3766,GROUND WATER FROM MANGALDOI TOWN,26.0000000000000000,27.0000000000000000,,,6.8000000000000000,7.0000000000000000,196.0000000000000000,360.0000000000000000,2.1000000000000000,2.2000000000000000,,,0.90000000000000000000,1.20000000000000000000,,,,,,,134.0000000000000000,204.0000000000000000,0.28000000000000000000,0.36000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",3770,"GROUND WATER NEAR GARMUR RECREATION GROUND, JORHAT",20.0000000000000000,25.0000000000000000,,,6.9000000000000000,7.0000000000000000,240.0000000000000000,245.0000000000000000,2.6000000000000000,2.7000000000000000,,,0.90000000000000000000,1.00000000000000000000,,,,,,,140.0000000000000000,162.0000000000000000,0.28000000000000000000,0.30000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",3771,"GROUND WATER FROM TITABAR URBAN WATER SUPPLY, TITABAR",19.0000000000000000,26.0000000000000000,,,6.9000000000000000,8.0000000000000000,422.0000000000000000,428.0000000000000000,2.4000000000000000,2.5000000000000000,,,1.00000000000000000000,1.10000000000000000000,,,,,,,232.0000000000000000,266.0000000000000000,0.28000000000000000000,0.30000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",3779,"GROUND WATER FROM GARMUR, MAJULI",24.0000000000000000,24.0000000000000000,,,6.8000000000000000,6.8000000000000000,194.0000000000000000,194.0000000000000000,2.1000000000000000,2.1000000000000000,,,1.60000000000000000000,1.60000000000000000000,,,,,,,132.0000000000000000,132.0000000000000000,0.33000000000000000000,0.33000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",3782,"GROUND WATER FROM NIZ KODOMONI PWSS COMPLEX, DIBRUGARH",23.0000000000000000,23.0000000000000000,,,6.3000000000000000,6.3000000000000000,176.0000000000000000,176.0000000000000000,2.5000000000000000,2.5000000000000000,,,1.00000000000000000000,1.00000000000000000000,,,,,,,122.0000000000000000,122.0000000000000000,0.32000000000000000000,0.32000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",3785,"GROUND WATER FROM BORBEEL NO. 1 , RAM NAGAR, DIGBOI, PUBLIC WATER SUPPLY, TINSUKIA",22.0000000000000000,23.0000000000000000,,,6.8000000000000000,6.9000000000000000,260.0000000000000000,264.0000000000000000,2.4000000000000000,2.5000000000000000,,,0.90000000000000000000,1.00000000000000000000,,,,,,,150.0000000000000000,176.0000000000000000,0.28000000000000000000,0.31000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",3790,"GROUND WATER NEAR GOGAMUKH PUBLIC WATER SUPPLY SCHEME, GOGAMUKH, DHEMAJI",23.0000000000000000,23.0000000000000000,,,7.1000000000000000,7.1000000000000000,212.0000000000000000,212.0000000000000000,2.2000000000000000,2.2000000000000000,,,1.40000000000000000000,1.40000000000000000000,,,,,,,146.0000000000000000,146.0000000000000000,0.31000000000000000000,0.31000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",3793,"TUBE WELL AT R/O SRI TANKESWAR DAS, RUPJYOTI COLONY (NAGABALI) MUNICIPALITY DUMPING SITE, GOLAGHAT",27.0000000000000000,27.0000000000000000,,,7.2000000000000000,7.2000000000000000,242.0000000000000000,242.0000000000000000,2.5000000000000000,2.5000000000000000,,,1.00000000000000000000,1.00000000000000000000,,,,,,,166.0000000000000000,166.0000000000000000,0.31000000000000000000,0.31000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",3794,"TUBE WELL AT R/O SRI ANIL BAORA AT BOSAGAON NEAR BY THE ATHKHALIA, NAMGHAR, PO: PULIKAITONI",26.0000000000000000,26.0000000000000000,,,7.4000000000000000,7.5000000000000000,298.0000000000000000,303.0000000000000000,2.4000000000000000,2.6000000000000000,,,0.80000000000000000000,0.90000000000000000000,,,,,,,170.0000000000000000,178.0000000000000000,0.28000000000000000000,0.30000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",3795,"TUBE WELL OF WOKHA GORONGA GIRLS ME SCHOOL, GOROUNGA TINIALI, FURKATING",26.0000000000000000,26.0000000000000000,,,7.1000000000000000,7.4000000000000000,342.0000000000000000,345.0000000000000000,2.5000000000000000,2.6000000000000000,,,0.90000000000000000000,1.00000000000000000000,,,,,,,192.0000000000000000,208.0000000000000000,0.30000000000000000000,0.31000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",3801,"GROUND WATER FROM MEHEPUR TRENCHING GROUND, MEHERPUR, CACHAR",23.0000000000000000,24.0000000000000000,,,6.8000000000000000,6.9000000000000000,201.0000000000000000,212.0000000000000000,2.4000000000000000,2.5000000000000000,,,0.90000000000000000000,1.00000000000000000000,,,,,,,118.0000000000000000,132.0000000000000000,0.28000000000000000000,0.31000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",3802,"GROUND WATER FROM MEHEPUR NEAR A CLUSTER OF NURSING HOME & DIAGNOSTIC CENTRE, MEHERPUR, CACHAR",23.0000000000000000,24.0000000000000000,,,7.0000000000000000,7.2000000000000000,206.0000000000000000,216.0000000000000000,2.3000000000000000,2.5000000000000000,,,0.80000000000000000000,0.90000000000000000000,,,,,,,120.0000000000000000,138.0000000000000000,0.29000000000000000000,0.31000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",3805,"GROUND WATER NEAR BADARPUR INDUSTRIAL AREA AT BADARPUR GHAT, KARIMGANJ",23.0000000000000000,24.0000000000000000,,,6.8000000000000000,7.2000000000000000,158.0000000000000000,162.0000000000000000,2.3000000000000000,2.4000000000000000,,,1.00000000000000000000,1.10000000000000000000,,,,,,,98.0000000000000000,112.0000000000000000,0.30000000000000000000,0.31000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",3813,"GROUND WATER FROM BONDA, GUWAHATI",24.0000000000000000,25.0000000000000000,,,6.7000000000000000,6.9000000000000000,324.0000000000000000,328.0000000000000000,2.4000000000000000,2.6000000000000000,,,0.70000000000000000000,0.90000000000000000000,,,,,,,180.0000000000000000,206.0000000000000000,0.28000000000000000000,0.32000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",3815,"GROUND WATER FROM KHANAPARA, GUWAHATI",24.0000000000000000,24.0000000000000000,,,6.8000000000000000,7.0000000000000000,198.0000000000000000,346.0000000000000000,2.2000000000000000,2.5000000000000000,,,0.70000000000000000000,1.00000000000000000000,,,,,,,142.0000000000000000,190.0000000000000000,0.28000000000000000000,0.32000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",3816,"GROUND WATER FROM BASISTHA, GUWAHATI",24.0000000000000000,24.0000000000000000,,,6.9000000000000000,7.2000000000000000,210.0000000000000000,370.0000000000000000,2.3000000000000000,2.4000000000000000,,,0.80000000000000000000,1.20000000000000000000,,,,,,,148.0000000000000000,202.0000000000000000,0.31000000000000000000,0.32000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",3817,"GROUND WATER FROM KAHILIPARA, GUWAHATI",26.0000000000000000,27.0000000000000000,,,7.0200000000000000,7.4000000000000000,338.0000000000000000,352.0000000000000000,2.3000000000000000,2.4000000000000000,,,0.80000000000000000000,2.4000000000000000,,,,,,,186.0000000000000000,220.0000000000000000,0.28000000000000000000,0.36000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",3818,"GROUND WATER FROM MALIGAON, GUWAHATI",27.0000000000000000,27.0000000000000000,,,6.9000000000000000,7.4000000000000000,342.0000000000000000,367.0000000000000000,2.4000000000000000,2.7000000000000000,,,0.90000000000000000000,1.80000000000000000000,,,,,,,202.0000000000000000,226.0000000000000000,0.27000000000000000000,0.32000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",4001,GROUND WATER FROM PANJABARI,24.0000000000000000,26.0000000000000000,,,6.8000000000000000,7.0000000000000000,266.0000000000000000,330.0000000000000000,2.3000000000000000,2.3000000000000000,,,0.80000000000000000000,1.40000000000000000000,,,,,,,178.0000000000000000,188.0000000000000000,0.30000000000000000000,0.33000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",4002,GROUND WATER FROM SANTIPUR,27.0000000000000000,27.0000000000000000,,,7.0000000000000000,7.3000000000000000,216.0000000000000000,346.0000000000000000,2.4000000000000000,2.6000000000000000,,,0.80000000000000000000,1.20000000000000000000,,,,,,,132.0000000000000000,190.0000000000000000,0.29000000000000000000,0.33000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",4003,GROUND WATER FROM TEZPUR COLLEGIATE HIGH SCHOOL,26.0000000000000000,26.0000000000000000,,,7.0000000000000000,7.0000000000000000,164.0000000000000000,254.0000000000000000,2.2000000000000000,2.5000000000000000,,,0.70000000000000000000,1.50000000000000000000,,,,,,,98.0000000000000000,178.0000000000000000,0.28000000000000000000,0.33000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",4007,GROUND WATER FROM LAKWAH,22.0000000000000000,25.0000000000000000,,,6.9000000000000000,7.2000000000000000,190.0000000000000000,293.0000000000000000,2.2000000000000000,2.6000000000000000,,,0.80000000000000000000,1.40000000000000000000,,,,,,,128.0000000000000000,170.0000000000000000,0.26000000000000000000,0.32000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",4008,GROUND WATER FROM GELEKY,21.0000000000000000,25.0000000000000000,,,7.7000000000000000,7.7000000000000000,221.0000000000000000,295.0000000000000000,2.2000000000000000,2.5000000000000000,,,0.80000000000000000000,0.90000000000000000000,,,,,,,126.0000000000000000,168.0000000000000000,0.27000000000000000000,0.34000000000000000000,0.01000000000000000000,0.01000000000000000000
India,Assam,"Calendar Year (Jan - Dec), 2022",4303,GROUND WATER FROM SATGAON,24.0000000000000000,24.0000000000000000,,,6.9000000000000000,7.3000000000000000,242.0000000000000000,322.0000000000000000,2.3000000000000000,2.4000000000000000,,,0.90000000000000000000,1.20000000000000000000,,,,,,,172.0000000000000000,178.0000000000000000,0.28000000000000000000,0.32000000000000000000,0.01000000000000000000,0.01000000000000000000
